year,county_5dcode,pop
2000,30015,6062
2000,30017,11678
2000,30019,2005
2000,30021,9050
2000,30023,9409
2000,30025,2816
2000,30027,11902
2000,30029,74774
2000,30031,68375
2000,30033,1268
2000,30035,13183
2000,30037,1019
2000,30039,2849
2000,30041,16605
2000,30043,10052
2000,30045,2330
2000,30047,26588
2000,30049,55886
2000,30051,2168
2000,30053,18818
2000,30055,1960
2000,30057,6870
2000,30059,1916
2000,30061,3877
2000,30063,96178
2000,30065,4471
2000,30067,15710
2000,30069,493
2000,30071,4568
2000,30073,6384
2000,30075,1847
2000,30077,7203
2000,30079,1179
2000,30081,36301
2000,30083,9619
2000,30085,10623
2000,30087,9399
2000,30089,10287
2000,30091,4078
2000,30093,34571
2000,30095,8247
2000,30097,3633
2000,30099,6436
2000,30101,5261
2000,30103,854
2000,30105,7653
2000,30107,2243
2000,30109,1072
2000,30111,129570
2000,31001,31154
2000,31003,7435
2000,31005,445
2000,31007,819
2000,31009,583
2000,31011,6214
2000,31013,12235
2000,31015,2431
2000,31017,3534
2000,31019,42310
2000,31021,7786
2000,31023,8826
2000,31025,24365
2000,31027,9604
2000,31029,4053
2000,31031,6152
2000,31033,9832
2000,31035,7029
2000,31037,10452
2000,31039,10169
2000,31041,11784
2000,31043,20296
2000,31045,9054
2000,31047,24410
2000,31049,2086
2000,31051,6246
2000,31053,36231
2000,31055,464701
2000,31057,2268
2000,31059,6607
2000,31061,3544
2000,31063,3085
2000,31065,5299
2000,31067,22955
2000,31069,2289
2000,31071,1899
2000,31073,2146
2000,31075,736
2000,31077,2712
2000,31079,53569
2000,31081,9377
2000,31083,3764
2000,31085,1070
2000,31087,3103
2000,31089,11487
2000,31091,773
2000,31093,6523
2000,31095,8324
2000,31097,4506
2000,31099,6889
2000,31101,8839
2000,31103,981
2000,31105,4060
2000,31107,9336
2000,31109,251523
2000,31111,34660
2000,31113,773
2000,31115,709
2000,31117,532
2000,31119,35230
2000,31121,8152
2000,31123,5420
2000,31125,4054
2000,31127,7578
2000,31129,5032
2000,31131,15494
2000,31133,3088
2000,31135,3181
2000,31137,9733
2000,31139,7824
2000,31141,31500
2000,31143,5610
2000,31145,11487
2000,31147,9507
2000,31149,1743
2000,31151,13880
2000,31153,123309
2000,31155,19852
2000,31157,37012
2000,31159,16519
2000,31161,6165
2000,31163,3298
2000,31165,1471
2000,31167,6416
2000,31169,6030
2000,31171,733
2000,31173,7139
2000,31175,4649
2000,31177,18803
2000,31179,9854
2000,31181,4045
2000,31183,885
2000,31185,14553
2000,32001,24024
2000,32003,1393909
2000,32005,41443
2000,32007,45233
2000,32009,978
2000,32011,1632
2000,32013,15868
2000,32015,5702
2000,32017,4179
2000,32019,34809
2000,32021,4999
2000,32023,32914
2000,32027,6672
2000,32029,3393
2000,32031,341389
2000,32033,9029
2000,32510,52568
2000,33001,56473
2000,33003,43907
2000,33005,73953
2000,33007,33158
2000,33009,81868
2000,33011,382162
2000,33013,136576
2000,33015,278599
2000,33017,112643
2000,33019,40543
2000,34001,253674
2000,34003,885180
2000,34005,424453
2000,34007,506707
2000,34009,102314
2000,34011,146263
2000,34013,792253
2000,34015,256524
2000,34017,610135
2000,34019,122579
2000,34021,351465
2000,34023,752880
2000,34025,616849
2000,34027,471326
2000,34029,513608
2000,34031,490733
2000,34033,64177
2000,34035,298761
2000,34037,144714
2000,34039,523124
2000,34041,102902
2000,35001,557601
2000,35003,3567
2000,35005,61317
2000,35006,25633
2000,35007,14202
2000,35009,44991
2000,35011,2218
2000,35013,175098
2000,35015,51399
2000,35017,30882
2000,35019,4693
2000,35021,801
2000,35023,5766
2000,35025,55264
2000,35027,19477
2000,35028,18263
2000,35029,24908
2000,35031,74563
2000,35033,5196
2000,35035,62151
2000,35037,10012
2000,35039,41197
2000,35041,18007
2000,35043,91251
2000,35045,114131
2000,35047,30052
2000,35049,129713
2000,35051,13209
2000,35053,18002
2000,35055,30080
2000,35057,16915
2000,35059,4192
2000,35061,66453
2000,36001,295106
2000,36003,49819
2000,36005,1334319
2000,36007,200351
2000,36009,83927
2000,36011,81871
2000,36013,139593
2000,36015,91094
2000,36017,51325
2000,36019,79891
2000,36021,63046
2000,36023,48693
2000,36025,47864
2000,36027,280914
2000,36029,949440
2000,36031,38911
2000,36033,51044
2000,36035,54976
2000,36037,60539
2000,36039,47986
2000,36041,5377
2000,36043,64451
2000,36045,111790
2000,36047,2467006
2000,36049,26989
2000,36051,64705
2000,36053,69450
2000,36055,738979
2000,36057,49605
2000,36059,1336713
2000,36061,1540547
2000,36063,219620
2000,36065,235146
2000,36067,458034
2000,36069,100106
2000,36071,342892
2000,36073,44178
2000,36075,122477
2000,36077,61860
2000,36079,96049
2000,36081,2230501
2000,36083,152684
2000,36085,445235
2000,36087,287720
2000,36089,111864
2000,36091,201514
2000,36093,146581
2000,36095,31514
2000,36097,19232
2000,36099,33343
2000,36101,98764
2000,36103,1424081
2000,36105,74134
2000,36107,51838
2000,36109,96608
2000,36111,177810
2000,36113,63273
2000,36115,60977
2000,36117,93791
2000,36119,925511
2000,36121,43399
2000,36123,24723
2000,37001,131423
2000,37003,33774
2000,37005,10673
2000,37007,25342
2000,37009,24480
2000,37011,17318
2000,37013,44950
2000,37015,19762
2000,37017,32270
2000,37019,73717
2000,37021,207152
2000,37023,89353
2000,37025,132231
2000,37027,77721
2000,37029,6925
2000,37031,59406
2000,37033,23527
2000,37035,142399
2000,37037,49740
2000,37039,24357
2000,37041,14478
2000,37043,8824
2000,37045,96357
2000,37047,54759
2000,37049,91954
2000,37051,303755
2000,37053,18294
2000,37055,30149
2000,37057,147713
2000,37059,35046
2000,37061,49236
2000,37063,224476
2000,37065,55443
2000,37067,307156
2000,37069,47611
2000,37071,190679
2000,37073,10505
2000,37075,7994
2000,37077,48824
2000,37079,19020
2000,37081,422324
2000,37083,57306
2000,37085,91393
2000,37087,54133
2000,37089,89662
2000,37091,22598
2000,37093,33923
2000,37095,5833
2000,37097,123563
2000,37099,33303
2000,37101,123279
2000,37103,10289
2000,37105,49482
2000,37107,59556
2000,37109,64152
2000,37111,42265
2000,37113,29959
2000,37115,19668
2000,37117,25506
2000,37119,700458
2000,37121,15725
2000,37123,26892
2000,37125,75177
2000,37127,87696
2000,37129,160887
2000,37131,22041
2000,37133,150678
2000,37135,116141
2000,37137,12913
2000,37139,34874
2000,37141,41212
2000,37143,11413
2000,37145,35759
2000,37147,134298
2000,37149,18403
2000,37151,130995
2000,37153,46611
2000,37155,123334
2000,37157,92090
2000,37159,130610
2000,37161,63064
2000,37163,60242
2000,37165,35944
2000,37167,58246
2000,37169,44779
2000,37171,71308
2000,37173,13041
2000,37175,29416
2000,37177,4126
2000,37179,125573
2000,37181,43159
2000,37183,633267
2000,37185,19913
2000,37187,13695
2000,37189,42905
2000,37191,113648
2000,37193,65839
2000,37195,73971
2000,37197,36516
2000,37199,17768
2000,38001,2578
2000,38003,11692
2000,38005,6943
2000,38007,876
2000,38009,7126
2000,38011,3233
2000,38013,2236
2000,38015,69534
2000,38017,123662
2000,38019,4811
2000,38021,5761
2000,38023,2263
2000,38025,3605
2000,38027,2742
2000,38029,4302
2000,38031,3739
2000,38033,1915
2000,38035,66021
2000,38037,2835
2000,38039,2732
2000,38041,2697
2000,38043,2724
2000,38045,4671
2000,38047,2300
2000,38049,5963
2000,38051,3383
2000,38053,5722
2000,38055,9396
2000,38057,8597
2000,38059,25332
2000,38061,6625
2000,38063,3685
2000,38065,2051
2000,38067,8590
2000,38069,4657
2000,38071,12001
2000,38073,5891
2000,38075,2599
2000,38077,17946
2000,38079,13658
2000,38081,4349
2000,38083,1702
2000,38085,4103
2000,38087,760
2000,38089,22585
2000,38091,2238
2000,38093,21887
2000,38095,2858
2000,38097,8475
2000,38099,12354
2000,38101,58839
2000,38103,5074
2000,38105,19705
2000,39001,27317
2000,39003,108589
2000,39005,52502
2000,39007,102705
2000,39009,62324
2000,39011,46186
2000,39013,70172
2000,39015,42566
2000,39017,333368
2000,39019,28851
2000,39021,38941
2000,39023,144605
2000,39025,177960
2000,39027,40566
2000,39029,112048
2000,39031,36724
2000,39033,46827
2000,39035,1391959
2000,39037,53291
2000,39039,39461
2000,39041,111759
2000,39043,79662
2000,39045,123485
2000,39047,28495
2000,39049,1072018
2000,39051,42104
2000,39053,31072
2000,39055,91179
2000,39057,148401
2000,39059,40803
2000,39061,844124
2000,39063,71321
2000,39065,31952
2000,39067,15854
2000,39069,29177
2000,39071,41019
2000,39073,28262
2000,39075,39049
2000,39077,59611
2000,39079,32633
2000,39081,73663
2000,39083,54616
2000,39085,227548
2000,39087,62237
2000,39089,146268
2000,39091,45984
2000,39093,285095
2000,39095,454904
2000,39097,40218
2000,39099,257104
2000,39101,66135
2000,39103,151751
2000,39105,23028
2000,39107,40913
2000,39109,99015
2000,39111,15172
2000,39113,558522
2000,39115,14944
2000,39117,31813
2000,39119,84732
2000,39121,14108
2000,39123,40983
2000,39125,20251
2000,39127,34099
2000,39129,52808
2000,39131,27688
2000,39133,152504
2000,39135,42381
2000,39137,34750
2000,39139,128853
2000,39141,73507
2000,39143,61812
2000,39145,79168
2000,39147,58588
2000,39149,48360
2000,39151,378036
2000,39153,543442
2000,39155,224912
2000,39157,91043
2000,39159,41338
2000,39161,29627
2000,39163,12825
2000,39165,161716
2000,39167,63180
2000,39169,111668
2000,39171,39199
2000,39173,121199
2000,39175,22894
2000,40001,21031
2000,40003,6080
2000,40005,13820
2000,40007,5782
2000,40009,19777
2000,40011,11959
2000,40013,36604
2000,40015,30037
2000,40017,88230
2000,40019,45547
2000,40021,42635
2000,40023,15325
2000,40025,3121
2000,40027,208614
2000,40029,6009
2000,40031,115082
2000,40033,6613
2000,40035,14928
2000,40037,67507
2000,40039,26066
2000,40041,37108
2000,40043,4714
2000,40045,4050
2000,40047,57721
2000,40049,27258
2000,40051,45534
2000,40053,5127
2000,40055,6044
2000,40057,3272
2000,40059,3537
2000,40061,11818
2000,40063,14106
2000,40065,28278
2000,40067,6773
2000,40069,10521
2000,40071,47954
2000,40073,13898
2000,40075,10201
2000,40077,10661
2000,40079,48104
2000,40081,32155
2000,40083,33967
2000,40085,8826
2000,40087,27863
2000,40089,34348
2000,40091,19432
2000,40093,7536
2000,40095,13170
2000,40097,38413
2000,40099,12582
2000,40101,69418
2000,40103,11385
2000,40105,10583
2000,40107,11841
2000,40109,661769
2000,40111,39625
2000,40113,44579
2000,40115,33214
2000,40117,16684
2000,40119,68350
2000,40121,43982
2000,40123,35148
2000,40125,65647
2000,40127,11638
2000,40129,3426
2000,40131,71383
2000,40133,24963
2000,40135,39040
2000,40137,43116
2000,40139,20161
2000,40141,9247
2000,40143,563748
2000,40145,57711
2000,40147,48987
2000,40149,11497
2000,40151,9049
2000,40153,18436
2000,41001,16714
2000,41003,78236
2000,41005,339223
2000,41007,35560
2000,41009,43634
2000,41011,62662
2000,41013,19262
2000,41015,21133
2000,41017,116566
2000,41019,100485
2000,41021,1908
2000,41023,7906
2000,41025,7661
2000,41027,20461
2000,41029,181775
2000,41031,19113
2000,41033,75851
2000,41035,63885
2000,41037,7428
2000,41039,323492
2000,41041,44317
2000,41043,103020
2000,41045,31540
2000,41047,285411
2000,41049,10995
2000,41051,661654
2000,41053,62596
2000,41055,1921
2000,41057,24253
2000,41059,70728
2000,41061,24537
2000,41063,7220
2000,41065,23837
2000,41067,447980
2000,41069,1546
2000,41071,85198
2000,42001,91457
2000,42003,1279651
2000,42005,72268
2000,42007,181054
2000,42009,49928
2000,42011,374546
2000,42013,128981
2000,42015,62756
2000,42017,599085
2000,42019,174444
2000,42021,152107
2000,42023,5930
2000,42025,58807
2000,42027,135965
2000,42029,435303
2000,42031,41735
2000,42033,83465
2000,42035,37926
2000,42037,63936
2000,42039,90306
2000,42041,213906
2000,42043,251911
2000,42045,551536
2000,42047,35033
2000,42049,280803
2000,42051,148214
2000,42053,5021
2000,42055,129745
2000,42057,14296
2000,42059,40591
2000,42061,45620
2000,42063,89518
2000,42065,45872
2000,42067,22850
2000,42069,212999
2000,42071,471955
2000,42073,94547
2000,42075,120309
2000,42077,312368
2000,42079,318842
2000,42081,119851
2000,42083,45748
2000,42085,120211
2000,42087,46479
2000,42089,139710
2000,42091,751335
2000,42093,18275
2000,42095,267740
2000,42097,94823
2000,42099,43634
2000,42101,1514563
2000,42103,46380
2000,42105,18123
2000,42107,149994
2000,42109,37502
2000,42111,80034
2000,42113,6577
2000,42115,42260
2000,42117,41309
2000,42119,41622
2000,42121,57405
2000,42123,43716
2000,42125,203008
2000,42127,47843
2000,42129,369664
2000,42131,28038
2000,42133,382743
2000,44001,50697
2000,44003,167516
2000,44005,85734
2000,44007,622378
2000,44009,123943
2000,45001,26229
2000,45003,142742
2000,45005,11193
2000,45007,166304
2000,45009,16680
2000,45011,23478
2000,45013,122306
2000,45015,143410
2000,45017,15192
2000,45019,310749
2000,45021,52649
2000,45023,34159
2000,45025,42911
2000,45027,32528
2000,45029,38304
2000,45031,67523
2000,45033,30699
2000,45035,96757
2000,45037,24586
2000,45039,23479
2000,45041,125767
2000,45043,56080
2000,45045,380949
2000,45047,66303
2000,45049,21344
2000,45051,198019
2000,45053,20721
2000,45055,52851
2000,45057,61571
2000,45059,69428
2000,45061,20088
2000,45063,216873
2000,45065,9957
2000,45067,35463
2000,45069,28800
2000,45071,35958
2000,45073,66434
2000,45075,91524
2000,45077,111062
2000,45079,321981
2000,45081,19191
2000,45083,254443
2000,45085,104802
2000,45087,29971
2000,45089,37145
2000,45091,165620
2000,46003,3045
2000,46005,17030
2000,46007,3572
2000,46009,7243
2000,46011,28342
2000,46013,35472
2000,46015,5334
2000,46017,1991
2000,46019,9093
2000,46021,1781
2000,46023,9340
2000,46025,4129
2000,46027,13510
2000,46029,25950
2000,46031,4194
2000,46033,7345
2000,46035,18763
2000,46037,6226
2000,46039,4495
2000,46041,5948
2000,46043,3439
2000,46045,4353
2000,46047,7375
2000,46049,2617
2000,46051,7835
2000,46053,4766
2000,46055,2201
2000,46057,5546
2000,46059,3716
2000,46061,3152
2000,46063,1345
2000,46065,16505
2000,46067,8060
2000,46069,1655
2000,46071,2940
2000,46073,2259
2000,46075,1182
2000,46077,5803
2000,46079,11217
2000,46081,21763
2000,46083,24557
2000,46085,3908
2000,46087,5840
2000,46089,2889
2000,46091,4593
2000,46093,24252
2000,46095,2084
2000,46097,2835
2000,46099,149068
2000,46101,6571
2000,46103,88872
2000,46105,3333
2000,46107,2679
2000,46109,10004
2000,46111,2658
2000,46113,12542
2000,46115,7413
2000,46117,2777
2000,46119,1545
2000,46121,9065
2000,46123,6391
2000,46125,8845
2000,46127,12564
2000,46129,5932
2000,46135,21616
2000,46137,2479
2000,47001,71357
2000,47003,37806
2000,47005,16537
2000,47007,12390
2000,47009,106193
2000,47011,88206
2000,47013,39880
2000,47015,12912
2000,47017,29423
2000,47019,56789
2000,47021,35979
2000,47023,15549
2000,47025,29930
2000,47027,7968
2000,47029,33595
2000,47031,48224
2000,47033,14545
2000,47035,47027
2000,47037,570439
2000,47039,11687
2000,47041,17443
2000,47043,43362
2000,47045,37325
2000,47047,29083
2000,47049,16630
2000,47051,39298
2000,47053,48125
2000,47055,29460
2000,47057,20653
2000,47059,63081
2000,47061,14306
2000,47063,58230
2000,47065,308547
2000,47067,6786
2000,47069,28124
2000,47071,25571
2000,47073,53669
2000,47075,19804
2000,47077,25595
2000,47079,31131
2000,47081,22467
2000,47083,8016
2000,47085,17920
2000,47087,11049
2000,47089,44566
2000,47091,17547
2000,47093,382887
2000,47095,7943
2000,47097,27108
2000,47099,39940
2000,47101,11405
2000,47103,31381
2000,47105,39228
2000,47107,49148
2000,47109,24681
2000,47111,20472
2000,47113,92048
2000,47115,27749
2000,47117,26863
2000,47119,69651
2000,47121,11091
2000,47123,39130
2000,47125,135536
2000,47127,5728
2000,47129,19801
2000,47131,32507
2000,47133,20192
2000,47135,7613
2000,47137,4933
2000,47139,16132
2000,47141,62487
2000,47143,28428
2000,47145,51957
2000,47147,54795
2000,47149,183600
2000,47151,21170
2000,47153,11318
2000,47155,71776
2000,47157,898211
2000,47159,17784
2000,47161,12444
2000,47163,152995
2000,47165,131207
2000,47167,51577
2000,47169,7395
2000,47171,17686
2000,47173,17891
2000,47175,5507
2000,47177,38371
2000,47179,107469
2000,47181,16819
2000,47183,34927
2000,47185,23160
2000,47187,128134
2000,47189,89220
2000,48001,55062
2000,48003,12949
2000,48005,80270
2000,48007,22452
2000,48009,8966
2000,48011,2166
2000,48013,38805
2000,48015,23836
2000,48017,6596
2000,48019,17755
2000,48021,58234
2000,48023,4135
2000,48025,32200
2000,48027,239890
2000,48029,1398834
2000,48031,8495
2000,48033,715
2000,48035,17218
2000,48037,89156
2000,48039,243116
2000,48041,153145
2000,48043,8903
2000,48045,1796
2000,48047,7944
2000,48049,37689
2000,48051,16553
2000,48053,34505
2000,48055,32378
2000,48057,20676
2000,48059,12885
2000,48061,336123
2000,48063,11568
2000,48065,6492
2000,48067,30412
2000,48069,8229
2000,48071,26188
2000,48073,46790
2000,48075,7676
2000,48077,11064
2000,48079,3707
2000,48081,3844
2000,48083,9180
2000,48085,499118
2000,48087,3193
2000,48089,20326
2000,48091,78583
2000,48093,13998
2000,48095,3963
2000,48097,36433
2000,48099,75199
2000,48101,1883
2000,48103,3951
2000,48105,4012
2000,48107,7053
2000,48109,2948
2000,48111,6224
2000,48113,2220848
2000,48115,14935
2000,48117,18515
2000,48119,5323
2000,48121,438791
2000,48123,19943
2000,48125,2724
2000,48127,10160
2000,48129,3813
2000,48131,13007
2000,48133,18296
2000,48135,120694
2000,48137,2143
2000,48139,112330
2000,48141,681729
2000,48143,33057
2000,48145,18522
2000,48147,31334
2000,48149,21864
2000,48151,4340
2000,48153,7734
2000,48155,1594
2000,48157,358738
2000,48159,9459
2000,48161,17902
2000,48163,16203
2000,48165,14473
2000,48167,250675
2000,48169,4904
2000,48171,20902
2000,48173,1407
2000,48175,7007
2000,48177,18642
2000,48179,22578
2000,48181,110939
2000,48183,111255
2000,48185,23601
2000,48187,89841
2000,48189,36581
2000,48191,3749
2000,48193,8239
2000,48195,5347
2000,48197,4718
2000,48199,48162
2000,48201,3414239
2000,48203,62040
2000,48205,5561
2000,48207,6062
2000,48209,99267
2000,48211,3335
2000,48213,73332
2000,48215,573216
2000,48217,32539
2000,48219,22670
2000,48221,41323
2000,48223,31999
2000,48225,23135
2000,48227,33489
2000,48229,3357
2000,48231,76932
2000,48233,23778
2000,48235,1758
2000,48237,8752
2000,48239,14397
2000,48241,35552
2000,48243,2233
2000,48245,251667
2000,48247,5275
2000,48249,39361
2000,48251,127627
2000,48253,20754
2000,48255,15403
2000,48257,72270
2000,48259,23980
2000,48261,420
2000,48263,833
2000,48265,43848
2000,48267,4484
2000,48269,358
2000,48271,3387
2000,48273,31590
2000,48275,4253
2000,48277,48596
2000,48279,14663
2000,48281,17900
2000,48283,5898
2000,48285,19190
2000,48287,15701
2000,48289,15395
2000,48291,70576
2000,48293,22053
2000,48295,3025
2000,48297,12233
2000,48299,17077
2000,48301,65
2000,48303,243109
2000,48305,6489
2000,48307,8175
2000,48309,213967
2000,48311,843
2000,48313,12967
2000,48315,10950
2000,48317,4720
2000,48319,3734
2000,48321,37873
2000,48323,47343
2000,48325,39484
2000,48327,2342
2000,48329,115560
2000,48331,24290
2000,48333,5107
2000,48335,9628
2000,48337,19166
2000,48339,297296
2000,48341,20121
2000,48343,13027
2000,48345,1435
2000,48347,59224
2000,48349,45202
2000,48351,15038
2000,48353,15947
2000,48355,313673
2000,48357,8988
2000,48359,2186
2000,48361,84930
2000,48363,27074
2000,48365,22764
2000,48367,89159
2000,48369,9991
2000,48371,16667
